cust,segment,vertical,sub_vertical,country,bookings,purchase
4c77cdd8a42444bf00dfa9f6408250b2,Commercial,Professional Services,Consulting Non-Technical,UNITED KINGDOM,14521,FALSE
34c33fb7ea6fa13581c2e460c3c6f29b,Enterprise,Professional Services,Consulting Non-Technical,UNITED STATES,2695,FALSE
aec1de75fdf9a5501233deeaa2e0f46b,Enterprise,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",UNITED STATES,38078,FALSE
68d1e8451642199ccec90f4536bb24bb,Commercial,Professional Services,Membership organizations,UNITED STATES,48678,FALSE
6bf5872ef7ad9f9dfcb7ab7e820fc520,Commercial,Professional Services,Membership organizations,UNITED STATES,35719,FALSE
f5b7ca6ec509e2d382e52c1e0137403a,Enterprise,Government,Federal/Central Government,CHINA,23781,FALSE
a9aaea2a34fc5244edf3b2de0c5a1aa0,Enterprise,Government,Federal/Central Government,INDIA,8328,FALSE
c260e76e0516c3c1f36f5b337b71a3f0,Commercial,Technical Services,Other (Technical Services),INDIA,13569,FALSE
468e18ef1f47ef917f8e0dd47b0aed85,Commercial,Technical Services,Other (Technical Services),UNITED STATES,17567,TRUE
f9fec9f79b23cb3e253e6839868e8f7f,Commercial,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",UNITED STATES,10950,FALSE
19f07827e379f3fa17209658ef7464d3,Commercial,Technical Services,Other (Technical Services),UNITED KINGDOM,7663,FALSE
0adcb791ef5778d0c50c261b1dadb94c,Commercial,Technical Services,Other (Technical Services),USA,2151,TRUE
3e41d0e52d299e9fb54a433f42f06461,Commercial,Technical Services,Other (Technical Services),UNITED STATES,106722,FALSE
a7f300dbc6c1da353a09f9309bb7a4a5,Commercial,Technical Services,Other (Technical Services),UNITED STATES,28112,TRUE
b7ae0b4671866f663e76981e0438b668,Commercial,Technical Services,Other (Technical Services),UNITED STATES,1943,FALSE
1f83a6c83124238710a60ce6648a755b,Commercial,Technical Services,Other (Technical Services),BRAZIL,261418,FALSE
1e5f8e1cfc550a03f17026237cc52f00,Commercial,Technical Services,Other (Technical Services),USA,3906,FALSE
1a457b7f463020f4e6264a5971216443,Commercial,Professional Services,Other (Professional Services),UNITED STATES,17984,TRUE
3bd3bfd22774e0cdc2e1ffecd16f3fae,Commercial,Professional Services,Other (Professional Services),UNITED STATES,6391,TRUE
460bceeb4168ad8fff412c22c28d740b,Commercial,Professional Services,Other (Professional Services),AUSTRALIA,24048,FALSE
06b35769f6ee42ed84df915e0e7b5765,Commercial,Professional Services,Other (Professional Services),AUSTRALIA,58486,FALSE
0b715e96b60e032d144f02789b35e1b9,Commercial,Manufacturing,Consumer Products Manufacturing,UNITED STATES,200139,TRUE
fb706072820167a29085b6d4eafdfe79,Enterprise,Manufacturing,Consumer Products Manufacturing,UNITED KINGDOM,34329,TRUE
afb6d314164f9645432abad7ce4a8862,Enterprise,Manufacturing,Consumer Products Manufacturing,MEXICO,29412,TRUE
db638044f6fd884b874cd536fb44a4c2,Enterprise,Technical Services,Other (Technical Services),UNITED KINGDOM,67615,TRUE
5f785f5b082d1ecef29290907f1d526b,Enterprise,Government,Federal/Central Government,MEXICO,10891,TRUE
64cc75de30373ec793775584d2881b6d,Commercial,Health Care,Providers,UNITED KINGDOM,19195,FALSE
d21d023e9c4c93463eeb313998035567,Enterprise,Health Care,Providers,UNITED KINGDOM,10752,FALSE
3bac20fc9211c363e0bd46ca4eabf115,Commercial,Health Care,Providers,UNITED STATES,13521,TRUE
a9ea59ddfcdd8e5ca0339e64f1d00417,Commercial,Health Care,Providers,CANADA,138216,FALSE
80cc97e08001641a89167bab92bf884d,Commercial,Professional Services,Real Estate,UNITED STATES,4259,FALSE
d0ef9c6365725fabe06cbc3b19297d2f,Commercial,Professional Services,Real Estate,GERMANY,1643,TRUE
48227939dafebbca8ebdd014463768f4,Commercial,Retail,Other (Retail),GERMANY,601020,TRUE
c625c2a42cf911a7ef55523b9cf4592d,Commercial,Retail,Other (Retail),UNITED STATES,3969,TRUE
904740e0361b4e6234dfe4286b7fed6f,Commercial,Retail,Other (Retail),UNITED STATES,75114,FALSE
c470d24d6b01ff6fd88876f712bb7e76,Commercial,Retail,Other (Retail),CANADA,54767,FALSE
7acd18c29699c3c5b380ad763c5204f9,Commercial,Professional Services,Consulting Non-Technical,ITALY,129184,TRUE
62042409d78b147489a55afdd625e090,Enterprise,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",UNITED KINGDOM,3375,FALSE
f89d3173eb866a1ad4e31c1e5b807de2,Commercial,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",UNITED KINGDOM,14516,TRUE
634446222a5326ca39b2ba0c77c165ff,Commercial,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",AUSTRALIA,9199871,TRUE
4105213ae4a194232cf162d9d825f1d7,Enterprise,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",UNITED STATES,74520,TRUE
0e0d42e9d8ef9d69e32953567506e812,Commercial,Retail,"Consumer Services(dry cleaners,video rental,etc)",UNITED STATES,4863,FALSE
3222884354e607e12afe7e62c8cca0a6,Commercial,Retail,"Consumer Services(dry cleaners,video rental,etc)",AUSTRALIA,3350,FALSE
c0680612f23b77ef314074c145d7e54b,Commercial,Technical Services,Other (Technical Services),GERMANY,41052,FALSE
d9f9683535e3df5e88ec6791df771bd2,Enterprise,Professional Services,Membership organizations,GERMANY,132294,TRUE
2e6f1307cc487befcf53e592cfd0a543,Enterprise,Technical Services,Other (Technical Services),FRANCE,11476,FALSE
19705f56dd62cc76787cebfe647e348c,Enterprise,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",ITALY,40814,TRUE
44197f9ce32dbf2cec3fba64c8b6d428,Enterprise,Manufacturing,Discrete Manufacturing,UNITED KINGDOM,100147,FALSE
2bf1f06b24e9314f9e3c24097c4d498e,Enterprise,Wholesale/Distribution,Wholesale/Distribution,UNITED STATES,254686,FALSE
8413dc10a8dcab9ba61623e218a639ea,Enterprise,Retail,"Consumer Services(dry cleaners,video rental,etc)",UNITED KINGDOM,184462,FALSE
c8faeee51cdca6c04472f623a3d3935a,Enterprise,Government,Federal/Central Government,CHINA,1227704,TRUE
0b4e55d2498774c0d5c8a5f489eb1e61,Enterprise,Professional Services,Other (Professional Services),UNITED STATES,63011,FALSE
41e9a278f5815be9253cddeec96cbb08,Enterprise,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",BRAZIL,60298,FALSE
9df4f4b033375e5630425af30488981c,Enterprise,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",FRANCE,2340,FALSE
13382c5e4a4e5b0b17b9634287b3d04b,Enterprise,Wholesale/Distribution,Wholesale/Distribution,UNITED KINGDOM,308101,TRUE
20f55a20b1b4d66ed027f473c24c80a9,Enterprise,Government,Federal/Central Government,UNITED STATES,4868,FALSE
12d51ffd797e7c5e38025539c02e0d39,Enterprise,Professional Services,Other (Professional Services),UNITED KINGDOM,8032,TRUE
ac1800cd4459bcfbdbc73d0148022fb6,Enterprise,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",USA,155622,TRUE
4ed046eea73c3bfe3b04fc6d34ed6669,Commercial,Retail,Other (Retail),UNITED STATES,149436,FALSE
c21ba7d98825cc54ad030763cd919d26,Enterprise,Health Care,Providers,UNITED STATES,13252,FALSE
3a900880a96bbd96ab6d66095e0b489c,Enterprise,Health Care,Providers,UNITED STATES,13555,FALSE
f223954dd46ed0403bbfb67902c7630f,Enterprise,Health Care,Providers,UNITED STATES,297948,FALSE
f91f2a42781d525f666ee6d2974bb07a,Enterprise,Health Care,Providers,AUSTRALIA,10523,FALSE
a29e8c1a75fc081b9c1c0264ecde9c71,Enterprise,Health Care,Providers,UNITED STATES,2464,FALSE
69d811ae0945f4c90914c07c24c22fca,Enterprise,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",CHINA,29879,TRUE
baae1f1d2e49cf5cc759ea4d9eac8a77,Enterprise,Professional Services,Real Estate,UNITED STATES,812423,FALSE
fcf079ac3c1de59dc67ff989128f88dc,Enterprise,Professional Services,Real Estate,UNITED STATES,202794,FALSE
742d6a49dfc43b2fde1a8f16ebae8cda,Enterprise,Retail,Other (Retail),UNITED STATES,319893,FALSE
e8460eddcb10ad01dc182a3873110d59,Enterprise,Retail,Other (Retail),UNITED STATES,66780,TRUE
887ec340bf247bc15dcbf2315eae1493,Commercial,Retail,Other (Retail),UNITED STATES,161715,TRUE
7496e1e52a972b9c65bd19367ebf81fe,Enterprise,Wholesale/Distribution,Wholesale/Distribution,UNITED STATES,676263,FALSE
2c4ff5d45dc7c5bca5153c345530c69b,Enterprise,Retail,Other (Retail),FRANCE,36466,TRUE
9061d8ec0ec8aa3e5d2374eb3a7be723,Enterprise,Government,Federal/Central Government,UNITED STATES,6774,FALSE
9dfa9dd8ca0dd7ac3043c30cb473eafa,Enterprise,Retail,Other (Retail),UNITED STATES,3326,TRUE
8787a8523862f455699dbb645132cb6b,Enterprise,Retail,Other (Retail),USA,170402,TRUE
5b8c69457b50d55830a29ca325eca58d,Enterprise,Retail,Other (Retail),AUSTRALIA,5016,FALSE
da62b35f1b627bf89c1ef43c738ba789,Enterprise,Retail,Other (Retail),UNITED STATES,4778,TRUE
0b2708dba43158b9e2676013c7931030,Enterprise,Retail,Other (Retail),UNITED STATES,7489,TRUE
b13ebe092eea57cf37fb1a6440ae7ccd,Enterprise,Retail,Other (Retail),UNITED STATES,676105,FALSE
6162cd9e5871be8685d47b67e9d54840,Enterprise,Retail,Other (Retail),UNITED STATES,553824,FALSE
e9871d13565b2ecd528f54ae861d4dcd,Enterprise,Retail,Other (Retail),UNITED STATES,3688451,TRUE
327e4438250da61908b07b51c96be104,Enterprise,Retail,Other (Retail),UNITED KINGDOM,6002,FALSE
384796c86e7d8695e850256cdc76c21a,Enterprise,Retail,Other (Retail),UNITED STATES,10512,TRUE
9f6febda66da3ae15836d87d6ce608ac,Enterprise,Retail,Other (Retail),MEXICO,770939,FALSE
a0f83ed33bd0a044e7d0f17a46083c30,Enterprise,Government,Federal/Central Government,CHINA,4177,FALSE
80f4b481102d7fdfad37976223829207,Enterprise,Government,Federal/Central Government,UNITED STATES,403179,TRUE
36e0b2867771a1078805125cb9a6b815,Enterprise,Government,Federal/Central Government,UNITED STATES,4040,FALSE
038650f7f47a3d843bf9dfb19b7eb944,Enterprise,Government,Federal/Central Government,CHINA,92649,FALSE
95b52df93e5bfda2d8684c80340de99d,Enterprise,Manufacturing,Discrete Manufacturing,UNITED STATES,64569,FALSE
c8ef950a146b37d7bb00bf54cfdb6529,Enterprise,Manufacturing,Discrete Manufacturing,UNITED STATES,166518,FALSE
c7456b9cb23037e1bea03185f06bc81c,Enterprise,Manufacturing,Discrete Manufacturing,UNITED STATES,1072979,FALSE
f757a454c4a15a99764478661850cc31,Enterprise,Professional Services,Other (Professional Services),UNITED STATES,5257,FALSE
47eb68bb69ab56530b8f8c773503ce88,Enterprise,Manufacturing,Discrete Manufacturing,USA,48284,TRUE
c442c13e86a068a2d09526cabac3bec8,Enterprise,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",INDIA,30758,TRUE
fecf71f47e486107ce5fefddb883e021,Enterprise,Manufacturing,Discrete Manufacturing,INDIA,5999,FALSE
0cd2ef95fcf8f9f5c07d33eb00070def,Enterprise,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",GERMANY,47172,TRUE
8820f98702181e44c39826a15a3f38b9,Enterprise,Wholesale/Distribution,Wholesale/Distribution,AUSTRALIA,11113,FALSE
c3a588fca57468431032b11d90067c92,Enterprise,Wholesale/Distribution,Wholesale/Distribution,GERMANY,438890,FALSE
fc79ea1a3835ad6a89428bae67a049e8,Enterprise,Professional Services,Other (Professional Services),CANADA,43020,TRUE
0979f89bdb153e6c7a1548083767365a,Enterprise,Wholesale/Distribution,Wholesale/Distribution,UNITED STATES,4480,TRUE
0ef015f7f3fdee726db0ddf7edb1e397,Enterprise,Manufacturing,Hi-tech/Computers Manufacturing,JAPAN,876222,FALSE
1ad915d9452259af8f9c675616ddae6a,Enterprise,Technical Services,Other (Technical Services),UNITED KINGDOM,14371,FALSE
36980f736e42368d271a401603f2d2c7,Enterprise,Retail,Other (Retail),USA,132031,TRUE
e43af7a2555e482445d5053f9872cbdf,Enterprise,Manufacturing,Discrete Manufacturing,UNITED STATES,74096,TRUE
c57587a02cad94718095a4975da576eb,Enterprise,Wholesale/Distribution,Wholesale/Distribution,UNITED STATES,1865,FALSE
52ed85e6e5a1110b618c0e10a40302dd,Enterprise,Retail,Other (Retail),GERMANY,143909,TRUE
61e8801c00493b07cb0cd3601d7cfe0e,Enterprise,Manufacturing,Discrete Manufacturing,MEXICO,6714,FALSE
3253df5d014a6f65358a2d439c7726ca,Enterprise,Professional Services,Other (Professional Services),UNITED KINGDOM,100389,FALSE
0b51399a23d71ca86f1ebffd1f7dd5a1,Enterprise,Manufacturing,Hi-tech/Computers Manufacturing,GERMANY,374252,TRUE
df90d1692a2c77b2909bd0d0a8afd0c8,Enterprise,Technical Services,Other (Technical Services),UNITED KINGDOM,10056,TRUE
17728380c56e87622bd244ef6f52b447,Enterprise,Professional Services,Consulting Non-Technical,UNITED STATES,5174,FALSE
947e36d9cfa99136273a7d81f1164838,Enterprise,Technical Services,Other (Technical Services),UNITED STATES,159132,TRUE
92c0ad8a5ec498f5d098cf90aa42b8f3,Enterprise,Financial Services,"Other (Credit Card, mortgage, financing, etc.)",UNITED STATES,46265,TRUE
8e9ad89ebc55b4ccb75a8b58ba2328d7,Enterprise,Professional Services,Membership organizations,UNITED STATES,31554,TRUE
ca5a32b713703e94bea2b92e0c193426,Enterprise,Government,Federal/Central Government,UNITED KINGDOM,37586,FALSE
50176c9336e86bfe3303dc2aa7c0ed10,Commercial,Retail,Other (Retail),AUSTRALIA,8153,FALSE
858081e49695f067b9f6a72ceaeeabea,Commercial,Professional Services,Consulting Non-Technical,BRAZIL,2099,TRUE
d5caf33aec3f550462b1b1b2541869e3,Commercial,Manufacturing,Discrete Manufacturing,UNITED KINGDOM,5745,FALSE
8ac350121380a1d83aff226bb0af83f5,Commercial,Manufacturing,Discrete Manufacturing,UNITED STATES,225654,FALSE
592105148e193066c670fa8f0120e1da,Commercial,Manufacturing,Discrete Manufacturing,CANADA,14754,FALSE
ac7cea711ed54e820ea6a0cc5416de9f,Commercial,Wholesale/Distribution,Wholesale/Distribution,UNITED STATES,16717,FALSE
9a3bae08735ad9c3b99d81d0913fe9df,Commercial,Wholesale/Distribution,Wholesale/Distribution,UNITED STATES,2716,FALSE
a467af2109fd6bcd4f769d32fd83ede3,Commercial,Wholesale/Distribution,Wholesale/Distribution,CHINA,3366,FALSE
d773b92ce92cecce186d49da89a52b38,Commercial,Wholesale/Distribution,Wholesale/Distribution,UNITED STATES,5795,TRUE
eeb729954acb2ca49feccc2465a541ad,Commercial,Wholesale/Distribution,Wholesale/Distribution,UNITED STATES,52241,FALSE
45b9e08f698f2c2513615714551c42fb,Commercial,Wholesale/Distribution,Wholesale/Distribution,UNITED STATES,199868,TRUE
f4c4931b850a8033e69efac7faf42588,Commercial,Wholesale/Distribution,Wholesale/Distribution,ITALY,43825,FALSE
e1f03dea2eaeea1a5a25c6319d862fad,Commercial,Professional Services,Construction/Engineering,UNITED STATES,177523,FALSE
7e02aae10e5ffc40bde5b68d67568d99,Commercial,Professional Services,Construction/Engineering,UNITED STATES,3178,TRUE
f4ba481a0df73475ca2343e59c0a1aa6,Enterprise,Manufacturing,Discrete Manufacturing,CHINA,250222,FALSE
0c2b4dcbc93927e37a40fa9b23802d62,Commercial,Professional Services,Consulting Non-Technical,UNITED STATES,1070728,TRUE
9a9654838b4c0b0124e274cdf89f42e2,Commercial,Professional Services,Consulting Non-Technical,UNITED KINGDOM,86009,FALSE
1207ac1b8d867bf3bdb66b509e8a83a1,Commercial,Professional Services,Membership organizations,AUSTRALIA,214990,FALSE
ac3b0cfc31353379ec0b9a137ca2d198,Commercial,Professional Services,Membership organizations,UNITED STATES,12779,FALSE
7e6b97d9f7fe3fa31cbd08dd38c1fbc1,Commercial,Government,Federal/Central Government,UNITED STATES,12754,FALSE
fc43e8932a2b94935debf106899ccbcf,Commercial,Technical Services,Other (Technical Services),UNITED STATES,18208,FALSE
06626e2a9a9e6b670753659343b7476f,Commercial,Technical Services,Other (Technical Services),UNITED STATES,192215,FALSE
e003118ff36fdb3f7d3e45de7f772314,Commercial,Technical Services,Other (Technical Services),UNITED STATES,1453,FALSE
aed0ea6f4874d9ae006d7afb924a7c47,Commercial,Technical Services,Other (Technical Services),UNITED KINGDOM,1170,FALSE
598497338d8d12347584b0d44bbaf2b7,Commercial,Technical Services,Other (Technical Services),UNITED STATES,33612,FALSE
c98acdf8420be86f54cd26b20aa46d59,Commercial,Technical Services,Other (Technical Services),UNITED KINGDOM,112123,TRUE
5f8481b0d7a5c88636401a2f58155da1,Commercial,Technical Services,Other (Technical Services),UNITED STATES,433314,FALSE
740a2d0d7a1d86bb33f6b52cdab49c18,Enterprise,Technical Services,Other (Technical Services),CANADA,566743,TRUE
b5512607d3e0c6266d598ba5b5b3f118,Commercial,Professional Services,Other (Professional Services),GERMANY,6678,TRUE
b2f92a1959bed7b793c8b62ee82a7150,Commercial,Professional Services,Other (Professional Services),UNITED STATES,481798,FALSE
cd43135a13c2e1c7177ed41a644757c6,Commercial,Professional Services,Other (Professional Services),FRANCE,40778,FALSE
750e3c42114f1c3bd437e91de5ee8711,Commercial,Professional Services,Other (Professional Services),MEXICO,11682,TRUE
0f957112d67c0a727c9db72e2d2dca8b,Commercial,Manufacturing,Consumer Products Manufacturing,UNITED STATES,44432,FALSE
e96714e5ac3c9520aef8a0511bc41703,Commercial,Manufacturing,Consumer Products Manufacturing,ITALY,3616,FALSE
ff780ae2e625050a0c016dd184a1b336,Enterprise,Government,Federal/Central Government,UNITED STATES,43164,TRUE
6a23a6a68410beb734fae862f22841ba,Commercial,Manufacturing,Discrete Manufacturing,UNITED STATES,15326,FALSE
1e2398ba3cc0ac9ba0db02949e0867cd,Commercial,Manufacturing,Discrete Manufacturing,UNITED STATES,2894,FALSE
1af849753c446debc09a8f4f810f41ca,Commercial,Manufacturing,Discrete Manufacturing,BRAZIL,3497,TRUE
d70feeb7fd36e8330b5cd0b1a92eb0d3,Commercial,Wholesale/Distribution,Wholesale/Distribution,UNITED STATES,5805,FALSE
ae5469c750b920ebd50597f869d3d920,Commercial,Wholesale/Distribution,Wholesale/Distribution,JAPAN,19090,TRUE
ec4d0a44a1b33f834dd218ce127fe201,Commercial,Wholesale/Distribution,Wholesale/Distribution,AUSTRALIA,4427,FALSE
aa075148218137001bebfe4c2e8c5f5f,Enterprise,Government,Federal/Central Government,UNITED STATES,22413,TRUE
77e865aac5218da815062339ef2144e6,Commercial,Wholesale/Distribution,Wholesale/Distribution,GERMANY,51306,TRUE
71fc721e4922d3eb42d726321ed52ce8,Commercial,Wholesale/Distribution,Wholesale/Distribution,UNITED STATES,150627,FALSE
eef46339f285ed8ad5385f95a12900e6,Commercial,Retail,"Consumer Services(dry cleaners,video rental,etc)",UNITED STATES,15180,FALSE
e3497d33bb4055a61e23566f85e06391,Commercial,Professional Services,Construction/Engineering,UNITED STATES,8264,TRUE
5bd9152b0bcd05a7f257f776da6b6fbb,Commercial,Professional Services,Construction/Engineering,UNITED STATES,13459,TRUE
d07e0413caa2e630aef1c06b7d40fc79,Commercial,Professional Services,Consulting Non-Technical,UNITED STATES,19195,FALSE
a4f0b572673494abea68b8d719f4095b,Commercial,Professional Services,Consulting Non-Technical,INDIA,20144,FALSE
ef89f55209e4528cd0ae8c4421698567,Commercial,Professional Services,Consulting Non-Technical,MEXICO,8565,FALSE
fb32e0257b3bf106e9767f086069dfe0,Commercial,Professional Services,Membership organizations,UNITED STATES,268460,FALSE
9b8fa6fae4210565d9db84c6bf7539f3,Commercial,Professional Services,Membership organizations,UNITED STATES,8308,TRUE
90865497293f51b0d5d234550fd38f40,Enterprise,Government,Federal/Central Government,CANADA,26393,FALSE
dbe32cd8600823a87eb7cb686ffd1f63,Commercial,Government,Federal/Central Government,AUSTRALIA,46399,TRUE
9bbb510346326d2629e4cef2f0b116b5,Commercial,Technical Services,Other (Technical Services),UNITED KINGDOM,2408,FALSE
0a1e47aa90372d2acec26799aa6a01b2,Commercial,Technical Services,Other (Technical Services),UNITED STATES,29149,TRUE
